Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num points	Area µm^2	Perimeter µm
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	48587856-8e92-4872-959e-e7c56c92a185	fibroblasts	fibroblasts	lobe 3	Points	35653.7	13028.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e40fe81d-29c3-4201-9cab-426b8e58fcb9	fibroblasts	fibroblasts	lobe 3	Points	35654.4	14249.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	52e2c561-2acc-4ac1-a9d7-cc4c1d1353fc	fibroblasts	fibroblasts	lobe 3	Points	35655.9	13068.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1d663fd5-6ef3-4b2d-aa2d-cedaf561e906	fibroblasts	fibroblasts	lobe 3	Points	35657.7	14214.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	38eda46e-4cd4-4004-8703-df0f956ce7ed	fibroblasts	fibroblasts	lobe 3	Points	35657.7	12890.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b1cbf821-deda-4ced-9307-ccfeb0189c08	fibroblasts	fibroblasts	lobe 3	Points	35659.8	13035.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	49b7083d-314c-4c07-ad7b-4a807e3556be	fibroblasts	fibroblasts	lobe 3	Points	35661.2	14261.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	00f3a8bc-c63e-468a-9720-f16c42ca51bc	fibroblasts	fibroblasts	lobe 3	Points	35664.9	13053.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c7ea3f62-c5f3-4c82-b044-b02eb27e1b35	fibroblasts	fibroblasts	lobe 3	Points	35665.3	13040.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b354d8ff-6322-4189-9c21-b73527f4438c	fibroblasts	fibroblasts	lobe 3	Points	35666.4	12886.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	fe1ecc7a-6c0b-4e99-a99b-c831d8616d8f	fibroblasts	fibroblasts	lobe 3	Points	35668.2	13079.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6ca43ca0-be09-4923-ab44-559d451214af	fibroblasts	fibroblasts	lobe 3	Points	35669.6	14189.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f30d1a86-7e7f-49c7-b4d8-af51737f0f44	fibroblasts	fibroblasts	lobe 3	Points	35671	14173.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	17b76b96-3657-43ad-8038-93b1efd06dda	fibroblasts	fibroblasts	lobe 3	Points	35671.6	12808.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	30e821bc-49be-4944-b318-d13a72ad671e	fibroblasts	fibroblasts	lobe 3	Points	35672.8	14343.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	71988ae8-f16d-4fda-8189-c51afa71512c	fibroblasts	fibroblasts	lobe 3	Points	35673.6	13252.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	03a59a98-9fd4-4fa4-a18d-c83f0f7bc640	fibroblasts	fibroblasts	lobe 3	Points	35674.2	14359.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d93b9978-66b1-4a90-af5e-92027193d772	fibroblasts	fibroblasts	lobe 3	Points	35674.4	13046.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5ce05809-0b97-4c7f-a365-bfc5dd98dfcd	fibroblasts	fibroblasts	lobe 3	Points	35675.2	12880.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	48233f38-4245-4b05-a5b3-26a0abae543c	fibroblasts	fibroblasts	lobe 3	Points	35675.2	14395	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b613cdb0-2178-46ba-a01a-c016a5435f00	fibroblasts	fibroblasts	lobe 3	Points	35675.9	14161.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a8d69695-a991-40ab-bc8d-057d0eff0111	fibroblasts	fibroblasts	lobe 3	Points	35677.2	13052	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	51caa3e1-38fd-4432-a0ae-d31c3d73f3df	fibroblasts	fibroblasts	lobe 3	Points	35677.7	14265.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ebd0e3dc-e8f8-4872-a062-fd23289ee2b3	fibroblasts	fibroblasts	lobe 3	Points	35679.3	13083.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	37a537f1-a176-486a-a541-08545c676f57	fibroblasts	fibroblasts	lobe 3	Points	35680.5	14334.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	49290f5f-f439-4817-9024-b0b9680718d6	fibroblasts	fibroblasts	lobe 3	Points	35681.4	13239.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	45529af2-5b1b-44c4-b5c9-8fc0ed33cbdf	fibroblasts	fibroblasts	lobe 3	Points	35682.5	12787.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c0adfcf9-fdc3-4334-a5cc-b537ef7f222e	fibroblasts	fibroblasts	lobe 3	Points	35683.8	13051.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	88ee67ba-6f68-4a67-83bf-5f43a761d9f2	fibroblasts	fibroblasts	lobe 3	Points	35684.5	13090.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9bbe98f6-01b4-431f-a798-80b15c106c9d	fibroblasts	fibroblasts	lobe 3	Points	35685.2	12867.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1ca360e6-5cbd-4f51-8621-b285661ac6a0	fibroblasts	fibroblasts	lobe 3	Points	35686.2	12822.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	696c5e8a-40c1-41ed-9043-0e6d2ae685b8	fibroblasts	fibroblasts	lobe 3	Points	35686.3	13229.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	78c8e641-a9c1-4754-9ab9-cc6816c8fa28	fibroblasts	fibroblasts	lobe 3	Points	35688.3	13220.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ad28e152-682c-4884-86f4-48968a2a4e34	fibroblasts	fibroblasts	lobe 3	Points	35688.4	14148.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	818d3819-fecc-4ad9-909e-7397bac07317	fibroblasts	fibroblasts	lobe 3	Points	35690.2	13117.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	80d3b1a3-780e-4f06-8e94-c19c2519d5fa	fibroblasts	fibroblasts	lobe 3	Points	35691.2	14328.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7f2d964e-2400-4328-867f-4edf4dfdf8e5	fibroblasts	fibroblasts	lobe 3	Points	35691.5	14262.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f0771112-53ef-40a3-a0ac-2d035440ef47	fibroblasts	fibroblasts	lobe 3	Points	35691.8	13199.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8b89e39e-6578-479a-b50d-6e8175d81e2c	fibroblasts	fibroblasts	lobe 3	Points	35693.4	13191.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	43b6fb41-60cb-4f1e-bb4e-212a820e095c	fibroblasts	fibroblasts	lobe 3	Points	35694.2	13183.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e4aab236-5f43-4b89-86b9-a2c767167bdd	fibroblasts	fibroblasts	lobe 3	Points	35694.9	13209.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c0dcdcb3-7aa2-4a52-bcf0-caa8191d5348	fibroblasts	fibroblasts	lobe 3	Points	35697	14380.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	967e4592-9c3f-4d3b-a5c4-734f24aedc61	fibroblasts	fibroblasts	lobe 3	Points	35698	14395	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	67703143-3825-4c78-8a98-d476b204b1b2	fibroblasts	fibroblasts	lobe 3	Points	35699.8	13129.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1d8db1c8-fd2b-4e46-8427-30082ddaf8fb	fibroblasts	fibroblasts	lobe 3	Points	35700.3	12863.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	85dd2f61-5fad-455c-9c2f-9279fccb055a	fibroblasts	fibroblasts	lobe 3	Points	35700.3	14254.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	482e0ba0-6fe8-42bf-b5be-a3a56dc14f95	fibroblasts	fibroblasts	lobe 3	Points	35701.7	14322.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d302b178-8b75-4753-a650-b38d5ceaf307	fibroblasts	fibroblasts	lobe 3	Points	35702.8	14142.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	72f8fe2b-80f0-487d-a68a-9def27042e2f	fibroblasts	fibroblasts	lobe 3	Points	35703.1	13164.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	ca55ed26-ffee-4a63-affb-0da04dcf156d	fibroblasts	fibroblasts	lobe 3	Points	35703.4	12817.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4efad38c-a4b3-4916-9520-5039e2b86414	fibroblasts	fibroblasts	lobe 3	Points	35704.5	12847.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4b12b8a9-074b-4542-8b6b-79c38a6a6b10	fibroblasts	fibroblasts	lobe 3	Points	35708.2	14253.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b9cbc566-a38d-431d-98ea-1943e2c1d3c8	fibroblasts	fibroblasts	lobe 3	Points	35709.8	14316.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d9ebd7d6-e64f-4b0b-b70a-7bf2d2115e7f	fibroblasts	fibroblasts	lobe 3	Points	35710.6	14245	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e94953d8-6087-4012-a4ca-fd1daf0dccc3	fibroblasts	fibroblasts	lobe 3	Points	35711.2	12850.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	dab36c14-988c-4597-9fbc-46a2b41d7ad7	fibroblasts	fibroblasts	lobe 3	Points	35712.9	13150.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	50d53a51-ee0c-43c0-bb2d-b04302aa4086	fibroblasts	fibroblasts	lobe 3	Points	35713.6	14140	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7a25b26b-ddaa-41b0-ae30-cec13f37e59f	fibroblasts	fibroblasts	lobe 3	Points	35715.6	12865	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	413a43fb-7459-4b04-98ac-5581214bc7b6	fibroblasts	fibroblasts	lobe 3	Points	35717.9	12804.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4c2e07ed-4e71-45b5-a140-63ea2496536a	fibroblasts	fibroblasts	lobe 3	Points	35719.6	14379.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	63723922-4fba-48d8-b704-3bc4790aa84f	fibroblasts	fibroblasts	lobe 3	Points	35719.8	14307.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	35f57904-7db4-4729-9949-9e44deaa0291	fibroblasts	fibroblasts	lobe 3	Points	35721.5	14235.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	268de499-e069-4aca-a5d4-5bfaecb0d9c2	fibroblasts	fibroblasts	lobe 3	Points	35722.5	12857.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2664a385-1067-40d5-b003-af9e0d7f3366	fibroblasts	fibroblasts	lobe 3	Points	35724.3	14231.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	12e6bcec-33a9-4fc6-8289-85b25931a568	fibroblasts	fibroblasts	lobe 3	Points	35727.8	14138.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f282f7dd-f374-4a4f-97f7-16b50a17c57d	fibroblasts	fibroblasts	lobe 3	Points	35728.1	13141.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9d1c3cc2-cf49-4b4e-9506-268d18f9bdf2	fibroblasts	fibroblasts	lobe 3	Points	35728.6	14303.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c454a538-ffe6-4739-8995-55a4c73d386b	fibroblasts	fibroblasts	lobe 3	Points	35730.6	14224.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8b8cea3b-d570-4ebe-905d-9897509485fd	fibroblasts	fibroblasts	lobe 3	Points	35731.6	12766.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6c575432-52e6-4108-832d-7ab43c796f68	fibroblasts	fibroblasts	lobe 3	Points	35731.8	14365.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6ff2282a-b8db-49c4-85a3-4b40266b4f45	fibroblasts	fibroblasts	lobe 3	Points	35732.2	12830	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7f07961b-4791-4f17-949a-cf590045c2d8	fibroblasts	fibroblasts	lobe 3	Points	35733.6	14352.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9eae5b85-54f3-40ad-a23d-a63dc2cbcec7	fibroblasts	fibroblasts	lobe 3	Points	35734.5	14343.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	07ee5413-8500-434a-890e-943daa8ee9b9	fibroblasts	fibroblasts	lobe 3	Points	35734.7	14145.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6cae5116-034c-420a-adbf-06611339b286	fibroblasts	fibroblasts	lobe 3	Points	35735.4	14217.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	492fde9b-41ac-47d4-a8d7-a5f3067b6ba5	fibroblasts	fibroblasts	lobe 3	Points	35738.5	14293.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5b984745-c6ae-445f-9a84-f09c3b556bbb	fibroblasts	fibroblasts	lobe 3	Points	35740.1	14152.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	12b94cf5-8974-443e-8840-37afcf8afb13	fibroblasts	fibroblasts	lobe 3	Points	35740.8	12793	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	32632740-8a94-4870-b7ce-ea77d05de26e	fibroblasts	fibroblasts	lobe 3	Points	35741	14212.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a9002091-3060-4a02-8ba5-7aff182e22d8	fibroblasts	fibroblasts	lobe 3	Points	35741.1	13134.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e0323b2f-e393-4580-8c60-40eb7b6b647e	fibroblasts	fibroblasts	lobe 3	Points	35742	14339.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0c49a174-e1f8-44f7-a958-20a03a7d737c	fibroblasts	fibroblasts	lobe 3	Points	35746.1	14208.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	06760500-d64d-4146-aa83-e31ff400e1ba	fibroblasts	fibroblasts	lobe 3	Points	35748.5	14288.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	bdf55496-10dd-4606-af76-0d6a54db10a6	fibroblasts	fibroblasts	lobe 3	Points	35748.6	12781.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1a88009a-b626-479e-a781-40bd723f5062	fibroblasts	fibroblasts	lobe 3	Points	35748.6	13309.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0928c824-ec4f-4f3e-9cde-2b685b6379a4	fibroblasts	fibroblasts	lobe 3	Points	35750.2	13133.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f3ae9146-9e99-4ce0-8f8b-42426b622347	fibroblasts	fibroblasts	lobe 3	Points	35750.7	12833.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	437e40e6-bc29-47f2-8e7a-d4f4d6db2146	fibroblasts	fibroblasts	lobe 3	Points	35755.2	14198.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8acd0cfc-d174-4b48-a76e-1c4c75bb8715	fibroblasts	fibroblasts	lobe 3	Points	35755.3	14171.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	60c32445-c7a2-45be-b159-f33f6c3d0f25	fibroblasts	fibroblasts	lobe 3	Points	35755.3	14183.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5cf810f1-41eb-4f2d-99e9-29a3c8128068	fibroblasts	fibroblasts	lobe 3	Points	35756.6	13125.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d5f7f11f-9f0c-4d73-b7fb-021d7ba39fb0	fibroblasts	fibroblasts	lobe 3	Points	35756.8	13296	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	70454925-b6a8-4bc7-b29d-dfb8be1b968d	fibroblasts	fibroblasts	lobe 3	Points	35761	13280.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a913b0f6-2fcf-4ac4-9c88-cf1df5251178	fibroblasts	fibroblasts	lobe 3	Points	35761.5	14280.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	25a78caf-e3df-4c6d-82e9-384d8440c5a1	fibroblasts	fibroblasts	lobe 3	Points	35761.8	13263.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8bc6b41b-a07c-4928-a0ea-7594cce74ce5	fibroblasts	fibroblasts	lobe 3	Points	35762.1	14345.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a4a1d7ab-cf31-481f-9b7f-daec5d45b382	fibroblasts	fibroblasts	lobe 3	Points	35765.7	13120.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b49fc87a-a63c-4eab-aacc-6243964c05e8	fibroblasts	fibroblasts	lobe 3	Points	35769.7	12850	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3bb0a8d4-86c8-40df-8c3b-a6741367d6ca	fibroblasts	fibroblasts	lobe 3	Points	35773.6	14169	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b358aa5d-6cd1-418b-8e5d-f2ab90a491a6	fibroblasts	fibroblasts	lobe 3	Points	35774.3	14296.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cbf9401b-9e82-4129-bda2-1d16107d12ed	fibroblasts	fibroblasts	lobe 3	Points	35774.6	13250.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	33781dee-7fd0-4beb-8b74-036d920772e2	fibroblasts	fibroblasts	lobe 3	Points	35776.1	14281.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	43745591-4e71-47b6-b2d1-1f638120525b	fibroblasts	fibroblasts	lobe 3	Points	35777.4	14180.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	dd817f20-6344-41b1-a52c-c1e87894f146	fibroblasts	fibroblasts	lobe 3	Points	35779.3	13236	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	be506c6d-2b27-4c0c-a0aa-c74988238867	fibroblasts	fibroblasts	lobe 3	Points	35779.5	13164.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3a27613d-17e8-4a4c-817e-11056240d706	fibroblasts	fibroblasts	lobe 3	Points	35780.7	13113.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8b2e3c21-b250-411a-bebc-a393da8f92c0	fibroblasts	fibroblasts	lobe 3	Points	35781.6	14338.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	47e40532-beaf-4e49-863a-f44e56ec136e	fibroblasts	fibroblasts	lobe 3	Points	35781.9	12865.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	db387c77-ae98-4acb-851e-4ba35fd0273f	fibroblasts	fibroblasts	lobe 3	Points	35785	14332.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a761c30d-dec1-4dd6-8533-11c6a5241ce7	fibroblasts	fibroblasts	lobe 3	Points	35785.2	13157.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	cf664222-1f80-4e0b-8edd-b28b4effa04c	fibroblasts	fibroblasts	lobe 3	Points	35786.8	13238.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	22d6a407-11a6-42e3-9f56-6b32d6ea2752	fibroblasts	fibroblasts	lobe 3	Points	35788.8	13103.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	495a0066-5da6-4e0f-ba9c-43bd9369b335	fibroblasts	fibroblasts	lobe 3	Points	35789.2	14323.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9c5e6f6f-66a1-419f-8270-5c2edbf23235	fibroblasts	fibroblasts	lobe 3	Points	35791.3	12870.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	11dd9ad6-6f90-495d-b9b9-c27514377910	fibroblasts	fibroblasts	lobe 3	Points	35792.7	13244.7	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e95a1aa0-f27e-4863-b44a-17dbe3d83b1c	fibroblasts	fibroblasts	lobe 3	Points	35793.9	14311.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	d2f54c1f-f9f1-4720-8af0-80efecab70e7	fibroblasts	fibroblasts	lobe 3	Points	35794.3	13259.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	a99643f3-e5ef-4196-9115-926fbbbb53b9	fibroblasts	fibroblasts	lobe 3	Points	35794.8	13145.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	2f8a3186-e4c2-456c-bc6d-326096b1dac8	fibroblasts	fibroblasts	lobe 3	Points	35795	14295.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	faa85ae7-f84f-4cbf-af9b-069b7ca4bbf0	fibroblasts	fibroblasts	lobe 3	Points	35795.7	13181.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e0bc0c97-d9fb-42cc-a027-56329e9f92da	fibroblasts	fibroblasts	lobe 3	Points	35797.8	13271.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b3884ef6-3cbe-4ed7-b0b8-204eea74dbd1	fibroblasts	fibroblasts	lobe 3	Points	35799.4	13128.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	8c181cec-0251-4edf-8141-4cda51002620	fibroblasts	fibroblasts	lobe 3	Points	35802.5	13119.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	3309ee83-e823-44df-afa1-503f4e277d3f	fibroblasts	fibroblasts	lobe 3	Points	35804.9	12887.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	334e5ef4-3a40-48f5-a9a3-6fe157942cf8	fibroblasts	fibroblasts	lobe 3	Points	35806.4	13277.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	de9d3f44-89e8-46a0-b23a-4a8c100d8e20	fibroblasts	fibroblasts	lobe 3	Points	35812.6	12892.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	692bec41-f39a-4daf-aeda-5c814c89a395	fibroblasts	fibroblasts	lobe 3	Points	35812.9	14145.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	319e22c2-b3f4-4cc9-8256-629afd7084a9	fibroblasts	fibroblasts	lobe 3	Points	35814.7	13178.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	adc5f25b-3848-4ac2-8a8e-b1e11749bfb8	fibroblasts	fibroblasts	lobe 3	Points	35815.5	13077.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	03205f82-08bf-4ff2-ad46-b23e0735ea80	fibroblasts	fibroblasts	lobe 3	Points	35817.3	12898.6	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	70784b6c-72ab-4fe9-8852-b37f3b8c7ba6	fibroblasts	fibroblasts	lobe 3	Points	35818.4	13282.1	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	46089275-ba68-4bfc-aef1-00e07f813b0d	fibroblasts	fibroblasts	lobe 3	Points	35818.8	14120.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b461765a-67f2-4410-b357-b785bfda38f3	fibroblasts	fibroblasts	lobe 3	Points	35824.3	14164.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	f29567e0-6ecc-46e5-ab33-1d16daae03a1	fibroblasts	fibroblasts	lobe 3	Points	35827.3	13181.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	e2ae3f91-facf-433c-ac94-c1fdccb7e976	fibroblasts	fibroblasts	lobe 3	Points	35827.6	12908.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	6f7ceb51-b7b0-446f-801c-85b1990e78aa	fibroblasts	fibroblasts	lobe 3	Points	35828.1	13057.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	b1223b15-b324-4290-bdd5-a732a09e36a1	fibroblasts	fibroblasts	lobe 3	Points	35833.1	12915	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	c3d38a6a-3fc6-4eb4-a28c-b01abf59f862	fibroblasts	fibroblasts	lobe 3	Points	35835.6	14160.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1dc515c7-bc52-478a-85ac-306a97889216	fibroblasts	fibroblasts	lobe 3	Points	35836	13190.2	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	4d7ce617-efac-4860-ae2e-49ad6ed79a7f	fibroblasts	fibroblasts	lobe 3	Points	35838.3	13048.5	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	98d860b6-6f3a-43d5-ae43-284490adf447	fibroblasts	fibroblasts	lobe 3	Points	35841.9	13279.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	5165905c-d74e-4cba-b0c3-061d309de3a2	fibroblasts	fibroblasts	lobe 3	Points	35842.6	14154.9	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9c2a48d9-8170-488e-80fe-6c721fd51129	fibroblasts	fibroblasts	lobe 3	Points	35842.8	12933.3	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	0691ca72-65cd-423c-be5c-cc1c346e79ca	fibroblasts	fibroblasts	lobe 3	Points	35843.7	13200.4	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	9cd52f44-cf30-4f11-b784-639ce1b37580	fibroblasts	fibroblasts	lobe 3	Points	35843.9	13039.8	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	1735c3f2-051a-4ae6-8b51-316604e630a7	fibroblasts	fibroblasts	lobe 3	Points	35844.3	12966	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	7aa4498e-7671-41aa-85f9-1cb6e23f4c19	fibroblasts	fibroblasts	lobe 3	Points	35849.8	14120	1		
PKR-51-CD146_NGFR_manual_pins_new_rois.ndpi	af922d17-b81f-4af2-bb51-d9543adf3763	fibroblasts	fibroblasts	lobe 3	Points	35850.1	13209.6	1		
