Image,Class,Area µm^2
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,3568.1
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,3670.2
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,3568.1
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,3568.1
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,3708.8
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,3568.1
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,9659.2
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,4506.9
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,3267.6
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,2045.7
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,2045.7
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,38897.7
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,44241.8
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,9859.3
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,9635.9
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,9635.9
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,32269
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,57240.8
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,14526.3
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,4352.2
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,1869.3
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,11880.2
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,7921.4
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,123744.6
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,2914.5
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor lobular acinar invasion,25485.4
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor lobular acinar invasion,11963.4
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor lobular acinar invasion,1307.2
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,21393.1
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,7509
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,7983.6
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,4430.2
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,6858.1
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,3115
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,5861.7
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,8710.1
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,15235
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,5746.6
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,5746.6
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,5861.7
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,4616.8
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,4851.8
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,20046.4
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,1827.3
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,2943.4
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,4170.4
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,3671.6
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor other invasion,6490.4
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,4601
PKR-24-p53_cd34_cald_maspin.ndpi,Tumor stromal invasion,2787.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,6577.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,16731
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,6811.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,7079.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,8638.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5003.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4140.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,26264.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,15227.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,3007
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2285.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,8612.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3830.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,11184.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,28364.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3443.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2178
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5493.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,8892.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,3055.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,17445
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5560.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1405.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7773.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2688.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,17104.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,26253.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4445.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2788.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2027.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,23780.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,15111.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,7743.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,9748.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5306.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,27137.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,29976.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4589.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1137
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1813.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,6278.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,922.72
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5242.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5443
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,43371
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,16975.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,38208.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,7235.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,10852.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,12593.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,25658
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,12613.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,12625.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,634.76
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1829.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,24375
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2413.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3349
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4613.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,58246.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,9565.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1080.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6949.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3662.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2019.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2559.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3736.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1845.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1845.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1234.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1533.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,16506.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,7400.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,3880.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,24625.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,60349.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,4790.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,6500.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2712.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,24326.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,6601.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,3994
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,24672.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,3344.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,69921.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,6463.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,6172.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,633.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,6514
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1963.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,3072.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1709.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,109919.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3297.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2053.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1709.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4964
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,845.22
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,865.94
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,5435.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3192.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1814.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,13789.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,1555
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2984.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,11980.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,1514.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,1514.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,1514.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,1555.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,1556.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,3776.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2341.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2341.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2341.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2341.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2341.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2612.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,7377.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,24642.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,12445.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1672.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1672.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1672.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1672.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1706.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4941.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1672.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1672.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1706.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,9127.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2080.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4376
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2080.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3369.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2080.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4592.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2080.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4542.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7389.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2243.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4565.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2324.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2243.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2407.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2999.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4334.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2243.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2243.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7131.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3765.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2243.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,6096.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,3935.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,6733.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,3935.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,3935.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,13651.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,4046.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,4055.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,5326.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,8664.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3183.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,11849.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1365.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,54387.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1383.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7359
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3497.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2094.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3065.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4068.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1608.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3429.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,16122.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1608.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7845.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3422.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3550.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,8688.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4075.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,3662.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4538.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2240.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5722.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2610.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2043.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,12933.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1886.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,902.81
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,14059.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,5644.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,2925.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,9958.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,24248.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3889.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1365.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,14518.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3262.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6866.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7953
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1351.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,937.54
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,937.54
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,974.27
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1057
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,19926.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,3648.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,53908.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,26222.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,8396.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2660.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,37818.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,49905.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,4916.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,1558.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,3089.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor other invasion,2443.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,883.76
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,1307.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,7048.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,8407.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,77420.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1447.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6731
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1596.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,10760.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,32276.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,28559.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor lobular acinar invasion,4389.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,34865.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2670.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,554.31
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,8447
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1121.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6897.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,692.78
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1774.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2114.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1477.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1489.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3944.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3944.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,13286.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3872.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3872.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3872.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3872.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,5230.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3872.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,16105.2
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6421.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,18148.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2380.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4695.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3873.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,23934.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,10718.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,19621.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,17642.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,67591.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,34908.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6362.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6223.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,6223.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,22305.3
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3204.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2080.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2138.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,11358.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2080.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,2138.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,37847.4
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,8047.8
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4563.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3507.9
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,72183.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,1582.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,8065.6
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,7064.7
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,4481.5
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3872.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3872.1
PKR-39-p53_d240_cald_smad4.ndpi,Tumor stromal invasion,3872.1
