Image,Object ID,Name,Class,Parent,ROI,Nucleus: P53 mean,Nucleus: P53 sum,Cell: ASMA mean,Cell: NGFR mean,Cell: PDGFRa mean,Cell: CD74 mean,Cell: Vimentin mean,Nucleus/Cell area ratio
PKR-16_Vimcell,6ccc4f2d-284e-42af-870d-6c97e2b38be3,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,2.2085,466,125.4055,3.8328,52.3353,5.4995,99.2265,0.2057
PKR-16_Vimcell,f8db0e8e-8a8d-4915-b3cf-7d2a53c80d76,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,0.6111,33,28.2316,2.7662,32.0866,23.0693,98.5065,0.1083
PKR-16_Vimcell,78ba1fd1-67d4-43e6-a2ce-f3a5f4bbebba,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,2.9333,176,97.8148,0.0755,1.5324,0.3273,3.4568,0.101
PKR-16_Vimcell,032b5c67-bf59-4dcc-9419-ce803c2a7469,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,2.867,1207,105.0767,4.2825,204.1784,5.7379,74.1213,0.325
PKR-16_Vimcell,77bb7f2b-b6c6-490e-a271-a487e296a48e,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,11.6429,489,86.9202,0.3245,4.4309,1.1888,3.5638,0.0974
PKR-16_Vimcell,c5ff9f71-2c55-472e-a785-73d914b9adea,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,7.3924,584,92.2169,1.6004,2.5402,0.5663,4.3133,0.1503
PKR-16_Vimcell,70a4d8eb-15ce-4387-ae1b-5eb2fd30324b,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,3.1773,699,88.8767,2.4222,24.2911,15.1267,31.785,0.1884
PKR-16_Vimcell,3c78c89b-5595-4c64-9213-6353516fd0ed,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,1.0741,116,111.3391,2.2011,136.9224,15.0661,77.0661,0.3022
PKR-16_Vimcell,69dfe329-9f6e-4fde-b084-d70ef9a2d489,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,2.1897,127,49.3765,0.7753,5.1032,5.2834,17.4109,0.1047
PKR-16_Vimcell,5f642085-33e7-4f44-b7cf-d1b2bcc442de,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,0.6687,109,70.5981,0.5381,8.0227,63.3404,74.7504,0.2563
PKR-16_Vimcell,06e25ad4-2c0b-4831-b963-9cf4ac6b0ea7,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,13.0389,4355,97.9419,2.846,33.2201,6.603,98.4049,0.2921
PKR-16_Vimcell,4f590b7d-d052-455b-919a-62097edd658e,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,0.5923,77,47.7971,0.4348,15.0884,21.971,102.7333,0.1833
PKR-16_Vimcell,106128b6-7724-4bfb-aeab-968035862c6c,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,1.8301,377,87.996,0.9524,38.5913,14.9127,148.463,0.2634
PKR-16_Vimcell,1dbb8078-0c55-4266-a48d-56c5f3114c68,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,1.5,123,65.3223,0.1621,5.9766,0.7207,11.1934,0.1518
PKR-16_Vimcell,e93026ef-407b-4b3a-b3bc-8828fa798937,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,3.1949,623,49.6319,0.1876,5.652,15.8897,18.3029,0.1933
PKR-16_Vimcell,92382847-d94d-4de4-8f5f-64a0a7cc3496,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,6.2787,383,37.8248,5.4316,95.3568,41.859,242.2607,0.1207
PKR-16_Vimcell,63508e09-e5fc-469a-8c2d-e1682d435b12,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,2.0563,292,23.4007,2.043,80.5017,14.096,164.5414,0.2303
PKR-16_Vimcell,b3eb9160-33e9-4c83-a964-e5304c9b7ee8,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,1.1036,213,26.2759,0.2051,14.2061,14.6987,57.8436,0.1966
PKR-16_Vimcell,2bc3ad94-0d1b-40b0-9bbb-3e70a76861fa,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,10.4149,979,90.4282,0.2633,3.6676,1.3191,25.6915,0.1194
PKR-16_Vimcell,585fc63b-b1f4-449c-9f71-3f01515f45ee,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,3.9481,608,59.0539,3.2936,92.7307,3.4424,153.4942,0.159
PKR-16_Vimcell,16b34204-4faf-40a9-9e7f-d6e7500e8449,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,2.0606,340,96.8643,3.883,55.2645,71.1357,59.3677,0.1587
PKR-16_Vimcell,370d29db-bcf2-42d0-8ebc-a760f3092854,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,0.9091,70,87.0192,8.4617,60.5996,49.7739,50.908,0.1371
PKR-16_Vimcell,7273d8d0-9d26-42a6-be22-8c2eb9417ee8,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,2.0909,115,16.7405,4.9809,141.8302,11.9523,160.6374,0.093
PKR-16_Vimcell,9d3daa2c-7114-48ea-bb51-9e817b1cfedb,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,7.1974,547,44.7281,6.6042,357.6631,5.8202,138.506,0.1083
PKR-16_Vimcell,722fc1c0-bcd0-4a36-804f-26457c4a8d55,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,3.3775,689,42.2142,4.212,159.9578,91.5938,60.5172,0.2262
PKR-16_Vimcell,cc953b4f-a36d-4f6a-972c-4b73b6dd00cc,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,0.0638,3,34.5797,0.6632,13.079,23.0164,80.158,0.061
PKR-16_Vimcell,e5bea0d9-5296-4e98-976e-25586f62326f,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,0.0851,8,72.016,0.6853,7.778,65.2093,78.3227,0.1426
PKR-16_Vimcell,2540e4bb-9549-405a-b872-14003c93bd53,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,3.5586,516,149.2063,0.8515,16.731,5.6353,66.9587,0.2325
PKR-16_Vimcell,a67635b6-c22e-4329-95e9-d3cb366f4834,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,1.8519,100,20.4687,3.8985,16.7127,20.3002,149.0367,0.1081
PKR-16_Vimcell,a0aa8c2b-d128-4405-b72c-a4ad297beea4,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,1.3182,58,112.3534,1.9457,23.0997,14.4413,77.6364,0.0592
PKR-16_Vimcell,720d9362-192f-4ac7-b082-0dc3fddcc670,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,7.038,1295,81.9505,2.0733,89.275,37.9657,75.9924,0.1764
PKR-16_Vimcell,8bec5b53-914e-45d8-a209-2c41eba740b4,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,28.037,1514,77.8871,3.0511,22.8836,33.9577,68.134,0.0819
PKR-16_Vimcell,7fe02de0-7085-4386-8035-5210f2d8ab6e,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,6.7347,330,83.0793,3.3744,52.326,74.9648,91.1894,0.2038
PKR-16_Vimcell,d7367806-659c-4624-ad0e-cf73f7e39b4a,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,1.2353,105,121.0186,2.8512,294.2211,11.5764,72.593,0.1655
PKR-16_Vimcell,6f8f5a3c-dec6-4c01-b88a-243bb61538c5,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,1.8462,192,37.3298,1.5621,20.1879,42.9805,42.0089,0.1709
PKR-16_Vimcell,91f722e8-1489-4ee0-8f96-eabaed297b08,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,0.1667,17,52.4773,1.657,35.5245,78.6769,100.4973,0.1748
PKR-16_Vimcell,339854e6-4310-4fd2-a7f8-43c5e49773de,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_pos: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,0.578,63,16.1655,0.4086,7.9603,86.9086,162.6621,0.1818
PKR-16_Vimcell,ccfb9670-0b30-47a6-954b-a57c0f0ff121,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,14.0561,1504,37.5974,0.9019,7.8196,5.4661,46.0996,0.1498
PKR-16_Vimcell,6ff9d975-7a3e-44aa-a2b4-1420d541353e,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,0,0,17.444,0.3282,22.9189,139.3861,45.4826,0.1897
PKR-16_Vimcell,8273cb08-2004-4c65-9b1c-63dfdd6565c4,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,1.0781,207,15.1721,0.4628,19.0626,99.6219,40.4368,0.2428
PKR-16_Vimcell,cd9fb0d5-1d84-4fc5-9910-b1db67324962,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,3.8729,457,102.4717,3.2876,65.8901,5.832,55.4346,0.1882
PKR-16_Vimcell,491d0d0f-b750-47af-a43c-2b6522e43d8a,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,2.6061,172,114.3784,1.0127,18.3911,7.9915,60.1586,0.1325
PKR-16_Vimcell,a4f4c509-5094-4f5e-96d6-c727773eaefa,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,8.6667,1118,108.6138,2.7103,34.4345,2.8253,44.9195,0.2893
PKR-16_Vimcell,47325df0-9509-4a03-876e-16f583133911,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,3.1711,241,55.5395,0.4737,10.3304,45.6974,23.9152,0.1014
PKR-16_Vimcell,e1c8284f-3c57-4112-8eab-e6d1ba55499f,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,4.3103,625,115.1316,1.7421,18.8,2.1671,46.9763,0.185
PKR-16_Vimcell,e919eb2c-041a-4a84-af10-5ec6e84d5866,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,8.7273,384,80.0603,2.1638,13.3503,2.371,45.8117,0.0711
PKR-16_Vimcell,a405cc93-7acf-4843-b61b-67a3834075ac,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,0.3494,29,114.1922,1.5247,28.613,32.5273,30.6104,0.2035
PKR-16_Vimcell,9c9569d4-d75a-4688-9cb0-300bc0bff512,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,1.1208,232,106.0174,1.5159,14.8949,45.1774,23.4552,0.1958
PKR-16_Vimcell,93739485-d916-4688-a11f-e297740e2003,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,9.878,405,105.1516,1.2992,42.4549,44.0184,109.6824,0.0743
PKR-16_Vimcell,e20d7ca5-3236-4a1d-ae46-650c05c8a43f,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_pos: PDGFR_neg: NGFR_neg: ASMA_pos,Middle_stroma_roisa,Polygon,0.2683,11,81.6325,2.3795,12.5422,62.2018,131.8042,0.1083
PKR-16_Vimcell,8ae77672-3cd6-4a7e-95b3-3c2e72adb8b4,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,0.1149,10,27.9981,0.2284,31.9213,135.6449,41.7869,0.1602
PKR-16_Vimcell,1cc134d0-8c5a-4644-8012-fcd92018f800,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,11.6204,1255,64.0161,0.157,2.0507,8.4166,10.3684,0.1261
PKR-16_Vimcell,c9552592-b88d-4695-8b61-3f6567873e63,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_pos: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,3.536,442,29.0045,2.9493,21.0896,136.2791,83.2866,0.1797
PKR-16_Vimcell,f4079815-e7ca-4c29-9d8b-1f52a3eba824,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Middle_stroma_roisa,Polygon,10.203,1357,22.2796,1.5198,31.3511,47.503,95.4544,0.1974
PKR-16_Vimcell,a668f3f7-6fc7-4f8f-8ea5-9e206229151d,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,0.0857,6,11.2159,2.9207,14.2631,76.1518,31.5683,0.1122
PKR-16_Vimcell,dc52b661-2012-4f4e-8e1c-ed140068bd69,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,6.3592,655,32.7416,2.9445,15.6321,17.8642,92.8438,0.1468
PKR-16_Vimcell,d64a3309-83b9-415f-8557-9b2b9fb5a9bc,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisa,Polygon,3.9306,680,91.9207,2.6849,52.4255,42.0697,55.881,0.1766
PKR-16_Vimcell,9224fa47-675d-49ef-901e-ee90a67604f2,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,0.6905,29,53.6281,6.0678,19.0678,11.2496,69.5058,0.059
PKR-16_Vimcell,4e297221-b2d7-4e73-9a02-e3368f66684d,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_pos: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,255.1463,20922,15.3316,1.4288,21.7189,79.3886,26.4819,0.1017
PKR-16_Vimcell,15140a95-776a-40e0-b87e-8ea6b7bd077d,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,13.1319,2390,66.6742,1.2865,19.1067,27.4427,25.7315,0.2007
PKR-16_Vimcell,e9f82f15-b886-4c56-8bd0-4e459bd1d587,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_pos: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,246.7612,16533,3.2014,1.7522,15.9768,79.9537,12.3565,0.1165
PKR-16_Vimcell,42b3d7e0-36d1-4fad-aa06-9e333692b188,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Inner_stroma_roisa,Polygon,8.3787,1416,88.2755,1.0802,10.0274,39.4396,51.0764,0.1541
PKR-16_Vimcell,c0c8e019-35b4-4c5e-a264-65854ccf536e,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisa,Polygon,3.1357,1063,97.6502,1.9418,55.2492,35.2916,57.7932,0.2124
PKR-16_Vimcell,e64b1265-8d26-49da-96ad-5a7e2c038f52,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,5.3034,944,71.6009,1.2852,14.0741,49.7611,31.1454,0.1632
PKR-16_Vimcell,fd2a509f-9bd7-4cbc-af53-c577db43e488,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,4.8736,887,11.4129,5.5071,220.8379,3.6637,182.4294,0.1962
PKR-16_Vimcell,f63becc3-7e6e-4fd3-b23e-6e99c08cf86a,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,4.2778,231,8.1342,5.2415,199.8605,62.3864,99.9982,0.0862
PKR-16_Vimcell,cfc9d7f3-775b-4b88-a2d1-70d1b671c655,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Inner_stroma_roisa,Polygon,6.4734,1340,83.5129,1.3267,19.2819,18.1451,32.734,0.1535
PKR-16_Vimcell,ce21d0b5-3982-4106-8145-e17c5aa83b47,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,8.4731,2364,39.5487,5.7735,318.254,32.346,119.0929,0.2466
PKR-16_Vimcell,94b58463-29ea-4749-94d3-beafa56ed7f7,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,4.1573,370,16.2529,3.5897,164.7721,38.0176,266.3574,0.1241
PKR-16_Vimcell,617d83db-28ed-443f-b5cd-73d462513d3b,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,5.3358,715,18.8805,0.6798,13.2588,74.1227,42.0187,0.1315
PKR-16_Vimcell,f676b232-2116-4514-9393-fe51df17d580,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_pos,Inner_stroma_roisa,Polygon,13.8516,1773,94.1504,3.8984,201.9316,11.7656,82.1348,0.2421
PKR-16_Vimcell,40e37e8c-4b54-4124-9c8e-e731750b01c5,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Inner_stroma_roisa,Polygon,0.2673,27,87.0388,0.1437,7.7457,7.6724,9.4009,0.1393
PKR-16_Vimcell,a56bfcfd-f312-4d35-ab7e-65a8454c6abf,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,5.6204,1214,47.2254,2.2592,121.8084,2.5512,160.0635,0.2172
PKR-16_Vimcell,e8a7153a-c823-42da-b5b0-98251c23aaa1,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,5.303,525,53.7303,2.1759,19.6064,64.7856,41.8827,0.1532
PKR-16_Vimcell,d580bc6c-ce44-4061-bf1b-9886f5d258a5,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,23.8592,1694,52.5538,1.9642,22.457,10.4498,22.8853,0.1162
PKR-16_Vimcell,61c37b86-d00d-41b6-bf5d-49614232769b,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,12.8955,1728,55.4217,1.1423,37.0979,16.7402,49.1477,0.2305
PKR-16_Vimcell,51198556-841f-499c-a85f-f9ce996938df,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,1.8254,230,37.8095,2.2789,186.098,4.6354,114.9673,0.1636
PKR-16_Vimcell,7298030f-5f02-448d-bffe-59929a352916,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,3.931,228,25.775,1.5769,101.1827,31.4788,104.9654,0.1054
PKR-16_Vimcell,b18b5778-b8c6-42ea-a444-e32888b89db9,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,CD74_neg: Vim_neg: PDGFR_neg: NGFR_neg: ASMA_pos,Inner_stroma_roisa,Polygon,1.3538,88,91.3773,1.0575,5.0745,2.278,6.104,0.0948
PKR-16_Vimcell,9b5a959a-097a-4e81-bffe-dddd9de496cb,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_pos: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,3.296,412,39.4505,3.0297,45.604,38.9876,135.203,0.2951
PKR-16_Vimcell,d3814a31-b6d2-4f03-a05d-70ac0a061799,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,CD74_neg: Vim_neg: PDGFR_pos: NGFR_neg: ASMA_neg,Inner_stroma_roisa,Polygon,2.3333,413,36.4277,1.2797,31.1105,48.7051,61.0635,0.2026
